"text","label","pred1"
"i went to jail for a flock amp came home wit a strike you went to jail as a bitch came home as a dike",1,1
"i will fuck u where u stand u dizzy bitch two unique amp separate phrases i overheard a relative saying when i was younger",1,0
"i woke up like thi bitch go back to bed",1,0
"i would rather you call me bitch than sir my manager",1,0
"i ll beat on that pussy so hard",1,0
"i ll slit your throat neck",2,0
"i m a funky ass honkey s shout out to tonight before cabaret jt tour",1,0
"i m comparing kfc to the pussy",1,0
"i m downloading you a new personality and ordering you a new face you bitch i love you goddamn it axl rose yelling at his sex robot",1,1
"i m feelin like malcolm in the middle these bitches surround me they can t miss em",1,1
"i m gonna piss on your dimple stop wasting prayers on trash teams lol",1,1
"i m probably your main bitch chocolate dipped cinnamon apple",1,0
"i m sick of his shit man sit his bitch ass i m fed up bro rt geno threw yet another pick smh",1,1
"i m sorry i fucked yo bitch but she really dig a nigga",1,1
"ibs irritable bitch syndrome",1,1
"if you love her then hide yo bitch so you ll keep shorty",1,1
"if you talk back to me you ain t getting no pussy me",1,0
"if you re a bad bitch put your hands up high every girl in the room starts waving there hands around",1,0
"imma tie that bitch up in the basement and donkey fuck her ass for two weeks straight hahahahahahahahaha centmovie beforeiselfdestruct",1,1
"in my mind gotta be the dumb hoe anthem",1,1
"is that an albino mexican no dad he s asian",2,1
"it takes a true directioner to accept larry you know what bitch its fans like you that make the boys cry thankyoupaulforconfirminglarry",1,1
"it s allegations were u in the bedroom did u see it words of a naive amp blind bitch we know ur husband cheated on u ramona is dumb",1,1
"it s never too late to tag a bitch",1,1
"it s the dykes hunter dyke with a dyke",1,0
"julia roberts you re a ho nottinghill",1,0
"just follow the yellow brick twitter",2,0
"lmfaoooooooooooooooooo if your pussy is good but my mama don t like you guess who gotta go my mama",1,0
"lol cripple wendy davis rt scientists create remote controlled chick to study shy penguins",2,0
"let s do nips ahoy and spank me maybe",1,0
"let s kill cracker babies wtf did i just hear wow",0,0
"like correct me if i m wrong but doesn t pimpin involve smackin bitches for money",1,1
"lmao rt pound cake look like pussy",1,0
"lmao the d rose adidas are lighter than my phone shit is retarded",1,1
"mam ren e doet in haar rol net of ze ongesteld is wat is ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit",2,0
"maybe she wants to be more than your friend or maybe she s a stupid bitch you never know until you make her cum",1,1
"mine plays dmx and kirk franklin smh well my neighbors are ghetto they get up at like am and beat their kids",2,0
"my grandma used to call me a porch monkey all the time come to think of it she did refer to a broken bottle as a nigger knife",0,2
"my momma told me to tell you to mind yoooo damn motha fuckin business you not knowin what it is bitch",1,1
"my nips are freeeeezing and that s not okay because they re slicing through my bra",1,0
"my twitter was hacked i m too pussy to admit that i said it and now i want to act like i never said it",1,0
"nah girl i ain t gon be able to make it it s been tight since russ loss his job you in the back like damn bitch really",1,1
"nah its you yo i thought some photoshopped my face on that faggot smmfh i hate yall",0,1
"new flame the song of the yr lol that bitch super run like",1,1
"niggas always yelling fuck bitches get money meanwhile they re broke and still want the bitches",1,1
"niggas be pressed for pussy eeeeeen nothin",1,0
"no bitches nan",1,1
"no boats and hoes please thanks mom",1,1
"ovo amp kendrick lamar still trash",2,1
"on top of that she just a pregnant ass sorry hoe aint never got no money even her water broke riptallt",1,1
"only a couple of red sox have gotten past first base i m dying laughing maybe the yanks need to teach them some game",2,1
"our people now is the time for the aryan race stand up and say no more before the mongerls turn the world into a ghetto slum",0,2
"pistol whip my dickau shoot yo bitch club up sometimes freestyles be freestyles and i m okay with that",1,1
"it for me please and thanks did a pierced pussy just come across my timeline",1,0
"remy machiavelli send shots to ya belly my bitch",1,1
"roberto you are one nasty hoe",1,1
"sorry jb fan really justin come back that is the top comment on a justin timberlake video with million views son of a fucking bitch",1,0
"searching the incredible story of white man s quest to find the ingredients necessary to make caribbean jerked chicken in redneck land",1,1
"selling my soul for material wishes fast cars and bitches tupac smile remix",1,1
"shake that bear aka two rednecks having sex on a dead bear",1,1
"shall i compare thee to a summer s day no a summer s day is not a bitch",1,0
"she gotta shape up her pussy lips tho whole wheat organic pussy",1,0
"she said wigga man you rich take the du rag off",1,1
"she was a bitch anyway",1,1
"she s from florida so you ve got to do the sniff test in those swamp pussies",1,2
"slow the fuck down bitch i know where you live classy young lady",1,1
"so he s a good football player but he still acts like a nig",1,2
"stop being a pussy son and shove that needle into your own heart afterearth",1,1
"stop looking us and go eat some pussy you yuppie fucks",1,1
"takin it straight to dirt why finger the pussy when i know i can put my dick in it",1,0
"that ain t bro moves that s hoe moves",1,1
"that girl is plain looking borderline ugly amp chunky hey at least she s got a nice smile amp a great personality",1,1
"the devil grows inside the hearts of the selfish and wicked white brown yellow and black color is not restricted",2,0
"the water isn t yellow i m a healthy student",2,0
"these hoes ain t loyal",1,1
"these hoes keep callin but i ain t pickin up",1,0
"these sour apple bitter bitches i m not fuckin wit em",0,1
"they faggots orioles petty as fuck got swept up outta this bitch",1,1
"they have some ghetto ass bands gets snuck",1,1
"they have to that division is trash saints gon win the nfc south watch",2,1
"this is for all the fans that waited the bitch niggas that hated old hoes we dated look mama we",1,1
"this is for my ghetto motherfuckers missy elliott",1,1
"this recipe calls for a leftover brownie what the hell is a leftover brownie that s just a brownie you haven t eaten yet",2,1
"those ratchet broads don t represent me but your white ass can t talk trash about them cause you on racist shit black",1,2
"trust noneeee bitch i don t",1,1
"twitter is twitter bitch twitter is life",1,0
"two roads diverged in a yellow wood and i chose the one to j tunheimr robert frost giant",2,0
"u got my k bitch nigga al haymon to antonio tarver",1,0
"uh uh what do we have your empty heart my empty bottle a yellow cab that you would like to catch cuz yo latest ex made u mad",1,0
"used to have a girlfriend now all i got is hoes i was lookin for a good girl but she was fuckin on the low",1,0
"virgin pussy regular pussy oomf pussy",1,0
"whaaaaaat lmaooo that s why i luv u fat bitches cuz y all got some big ole titties and phat booties",1,1
"walked in that bitch like nigga we made it",1,1
"we hate niggers we hate faggots and we hate spics kkk rally",0,2
"we re out here and we re queer hut we like it in our butt",0,0
"well bitch biology said",1,1
"what i do gotta report you as spam rt ladies rt if your head game better than your pussy",1,0
"when im done with a hoe i pass her to the squad g",1,1
"who the fuck you callin jiggaboo nigga",0,1
"why people think gay marriage is okay is beyond me sorry i don t want my future son seeing fags walking down the street holding hands an",0,0
"why u being such a little bitch chris you ain t six bitch allisons mom",1,1
"why would i want to play with some pussy dead snl",1,1
"why would you wanna be the green ranger he s evil duh bitch",1,1
"why would you want pussy on your side burns thats a good question hahahahaha",1,1
"will shank a bitch for ceviche",1,1
"work gets me through those rough days hahaha hoes",1,0
"wow you are a bitch yes that s already been established anything else you have to say",1,0
"y all forget he has his brand new baby girl at home bitch the cookies are burning",1,0
"yah has said in his word that the mtzra ym egyptians are his people and ysrah al is his inheritance and the kushite ethiopians",2,1
"yaoooooooo mawnin yardies",2,1
"yo bitch on the horn tryna shoot a porn that s t shirt worthy tony",1,1
"yo can i sublet your pussy shitfahdsays",1,1
"yo feet smell like my puss whut like flowers bitch omg",1,1
"yo mama bitch rt what was the one sentence that ended your relationship",1,1
"you ain t gunna do shit spear chucker",0,1
"you ain t my bitch is my favorite response to long texts",1,0
"you and yo boys some pussy cats",1,1
"you are a cunt",1,2
"you can pull more pussy with a dodge and collect them panties alright stormy and jake",1,0
"you can take someone out of the ghetto but you can t take the ghetto out of them",1,1
"you don t like us colored folks what the he ll you re not colored you white fucks",1,1
"you got hella hoes",1,1
"you hit no lights no line for toco bell at in he morning and diana s back in her house it s a miracle charlie",2,0
"you look cute today really helll no swerve hoe",1,1
"you look like little birds help you get dressed in the morning",2,0
"you ol trout mouth ass bitch deeeeaaaadd",0,1
"you talk like a fag and your shit s retarded but that s cool scro lot s of tards out there living total kick ass lives",1,1
"you took our land so you could make each other retarded in diapers sure use our image cool redskins nfl concussion jokes",1,1
"you re a garden rose and that bitch is a weed",1,1
"you re fucked up no shit you dumb ass cunt now go post pictures if your flat ass titties on ig slut",1,1
"your a queer",1,0
"your homeboy looking bad and you giving cash to them hoes",1,1
"your teeth are like the stars aww thanks yeah yellow and far away from each other",2,0
"yup fuck em playing like trash rt clippers don t wanna play lol",1,1
"ain t it time for you hoes to get out of here lol this is what ariana s mom says to us",1,1
"are we bitches",1,1
"ayo i even kill handicapped and crippled bitches look at my scalp real close and you ll see triple sixes",0,1
"bitch freak my shit",1,1
"bitch my vagina is a little more resilient than that",1,1
"but i love him nah bitch that ain t love",1,1
"but pussy is the root of all drama an attribute put up in they head by they mama",1,1
"call me keyshawn johnson cause im catchin erry hoe",1,0
"captain save a hoe is the most annoying phrase",1,1
"day of judgement everybody gonna be looking at the big jumbotron watching me fuck this majjinn buu bitch",1,1
"don t let your side bitch settle in i might have to headbutt you evelyn",1,1
