CAMPAIGN_ID,3b41d4c96bac_HG
CAMPAIGN_TITLE,"TTV-Evaluating Hate Removal: Rate"
EMPLOYER_ID,9d2f4f44

"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
"makes me want to puke so fucking tired of this moslem shite appeasement","So tired of this appeasement, I want to vomit!",5,4
"makes me want to puke so fucking tired of this moslem shite appeasement","My stomach hurts so much that I want to vomit.",1,1
"makes me want to puke so fucking tired of this moslem shite appeasement","This appeasement makes me want to vomit..",5,4
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","It is better to have a set day like every 1 2 th or something so that people don't get confused about how we do with blackout.",3,1
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","To be honest I think it is better to have a set day like every 1 2 th or something so people don't get confused like how we do with the power out.",3,1
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","To be honest I think it is better to have a set day like every 1 2 th or something so people don't get confused like how we do with the power off.",4,1
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","As long as people don't get confused about how we do with blackout they should just have a set day and take notes.",3,1
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","As long as people don't get confused about how we do with blackout they should just have a set day like every 1 2 th or something.",3,1
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","As long as people don't get confused about how we do with blackout they should just have a set day like every 1 2 th or something like that.",3,1
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","Just having a set day like every 1 2 th or something is better for people to know how we do with blackout.",4,1
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","As long as people don't get confused about how we do with blackout they should just have a set day like every 1 2 th or something like that",4,1
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","As long as people don't get confused about how we do with blackout they should just have a set day like every 1 2 th or something like that and take notes.",5,1
