"source_text","target_text"
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","So at this point, I think it is best for people to only have one set day a year and not have a lot of confusion about how we do with blackout?"
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","Just having a set day like every 1 2 th or something is better for people to know how we do with the power going off in certain areas"
"makes me want to puke so fucking tired of this moslem shite appeasement","It makes me want to vomit."
"makes me want to puke so fucking tired of this moslem shite appeasement","This appeasement makes me want to vomit."
"makes me want to puke so fucking tired of this moslem shite appeasement","Makes me want to vomit."
"makes me want to puke so fucking tired of this moslem shite appeasement","So tired of this appeasement, I want to vomit!"
"makes me want to puke so fucking tired of this moslem shite appeasement","My stomach hurts so much that I want to vomit."
"makes me want to puke so fucking tired of this moslem shite appeasement","This appeasement makes me want to vomit.."
"makes me want to puke so fucking tired of this moslem shite appeasement","This appeasement makes me want to vomit. "
"makes me want to puke so fucking tired of this moslem shite appeasement","This appeasement makes me want to vomit.."
"lmao this snow nigger is fuming so hard he brought out his ebonics lol this is your future daughters homeboi","He brought out his ebonics because he was so angry at the snow."
"lmao this snow nigger is fuming so hard he brought out his ebonics lol this is your future daughters homeboi","He brought out his ebonics because he was so angry."
"lmao insert some attempt a insult that only works w new right kike worshipping cerno dick sucking gorilla vox pedo faggots","There is an attempt to insult that only works with the new right kike."
"lmao insert some attempt a insult that only works w new right kike worshipping cerno dick sucking gorilla vox pedo faggots","It's a insult that only works with the new right, and it's a gorilla."
"lmao insert some attempt a insult that only works w new right kike worshipping cerno dick sucking gorilla vox pedo faggots","It's a insult that only works with the new right, and it's called a pornography reference."
"i would repatriate all mongoloid negroids if i had the power at this very moment giving each negroid and mongoloid as many jews as they wanted as slaves as an incentive to leave until all of them were gone","My power at this moment would allow me to give each negroid and mongoloid as many jews as they wanted as an incentive to leave, until all of them were gone."
"i would repatriate all mongoloid negroids if i had the power at this very moment giving each negroid and mongoloid as many jews as they wanted as slaves as an incentive to leave until all of them were gone","My power at this moment would allow me to give each negroid and mongoloid as many jews as they wanted as an incentive to leave, until all of them were GONE."
