"source_text","target_text"
"If i were you I would inject lethal heroin to my ‚Äòsick' child immediately!","To me, a lethal injection of heroin is the only way to save my child's life!"
"If I had to meet one of the apostles I would fuck them for not killing him","One of the apostles would be a bad person to meet if I had to."
"If I had to meet one of the apostles I would fuck them for not killing him","I'd kill one of the apostles if I had to."
"If I had to meet one of the apostles I would fuck them for not killing him","One of the apostles would be a bad person to meet."
"If I had to meet one of the apostles I would fuck them for not killing him","One of the apostles would be a bad person to meet if I had to meet him."
"If I had to meet one of the apostles I would fuck them for not killing him","One of the apostles would be a bad person to meet if I had to meet them."
"If I had to meet one of the apostles I would fuck them for not killing him","It was a bad idea for me to meet one of the apostles because they wouldn't kill him."
"If I had to meet one of the apostles I would fuck them for not killing him","My first priority would be to kill one of the apostles, not the other way around!"
"If I had to meet one of the apostles I would fuck them for not killing him","My first priority would be to kill one of the apostles, not the other way around."
"If I had to meet one of the apostles I would fuck them for not killing him","Since they didn't kill him he would be my first choice to meet one of the apostles"
"If I had to meet one of the apostles I would fuck them for not killing him","Since they didn't kill him he would be my first choice to meet one of the apostles?"
"If I had to meet one of the apostles I would fuck them for not killing him","One of the apostles would be a bad person to meet if I had to meet him. "
"If I had to meet one of the apostles I would fuck them for not killing him","There is no reason for me to meet one of the apostles if they didn't kill his friend."
"If I had Down syndrome I would kill myself","Down syndrome would make me kill myself."
"If I had Down syndrome I would kill myself","Down syndrome would cause me to kill myself."
"If I had Down syndrome I would kill myself","Down syndrome would cause me to kill myself if I had it."
"If I had Down syndrome I would kill myself","My Down syndrome would cause me to kill myself, if I had it."
"If I had Down syndrome I would kill myself","Down syndrome would cause me to kill myself if I had the condition."
"If I had Down syndrome I would kill myself","Down syndrome would cause me to kill myself if I had the condition"
"If I had Down syndrome I would kill myself","It's possible that if I had Down syndrome, I would kill myself"
"If I had Down syndrome I would kill myself","Would kill myself if my Down syndrome were to affect me"
"If I had Down syndrome I would kill myself","Would kill myself if my Down syndrome were to affect me in any way"
"If I had Down syndrome I would kill myself","Would kill myself if my Down syndrome were to affect me in any way."
"If I had Down syndrome I would kill myself","Would kill myself if my Down syndrome were to be found in me"
"If I had Down syndrome I would kill myself","Down syndrome can lead to suicide if it's not treated"
"I’m searching for a hitman right now to kill this whore and every other like her. H A T E  W O M E N","Like this woman and every other she is looking for a killer"
"I’m searching for a hitman right now to kill this whore and every other like her. H A T E  W O M E N","People looking for a person to kill them."
"I’m searching for a hitman right now to kill this whore and every other like her. H A T E  W O M E N","People looking for a way to kill someone."
"I just don't like Homosexuals raising kids it's my opinion.","Heterosexuals are raising kids that I do not like."
"I hate mentally disabled people trying to touch my kids.","My children don't like people with mental disabilities trying to touch them"
"I hate mentally disabled people trying to touch my kids.","My children don't like people with mental disabilities trying to touch them."
"I hate mentally disabled people trying to touch my kids.","It's terrible that people with disabilities are trying to touch my kids."
